quarter,dong_code,dong_name,industry_code,industry_name,monthly_sales,monthly_count
20234,11440720,성산1동,CS300022,화장품,120590591,1864
20234,11440720,성산1동,CS300024,운동/경기용품,296752654,3846
20234,11440720,성산1동,CS300025,자전거 및 기타운송장비,140780564,1432
20234,11440720,성산1동,CS300028,화초,11562936,499
20234,11440720,성산1동,CS300029,애완동물,773548328,28128
20234,11440720,성산1동,CS300031,가구,76080093,70
20234,11440720,성산1동,CS300032,가전제품,10692378934,3279
20234,11440720,성산1동,CS300036,조명용품,5208958300,79030
20234,11440720,성산1동,CS300043,전자상거래업,555129822,14337
20241,11440720,성산1동,CS100001,한식음식점,6294333674,183672
20241,11440720,성산1동,CS100002,중식음식점,337172584,13628
20241,11440720,성산1동,CS100003,일식음식점,170120516,4064
20241,11440720,성산1동,CS100004,양식음식점,121322983,7240
20241,11440720,성산1동,CS100005,제과점,13213953,1200
20241,11440720,성산1동,CS100006,패스트푸드점,142501069,6735
20241,11440720,성산1동,CS100007,치킨전문점,201271944,5267
20241,11440720,성산1동,CS100008,분식전문점,56945026,5941
20241,11440720,성산1동,CS100009,호프-간이주점,547906999,5884
20241,11440720,성산1동,CS100010,커피-음료,666221313,83058
20241,11440720,성산1동,CS200001,일반교습학원,1207276582,2735
20241,11440720,성산1동,CS200003,예술학원,118678976,687
20241,11440720,성산1동,CS200005,스포츠 강습,34807909,201
20241,11440720,성산1동,CS200006,일반의원,1336902284,75999
20241,11440720,성산1동,CS200007,치과의원,747401215,5722
20241,11440720,성산1동,CS200008,한의원,88368176,5128
20241,11440720,성산1동,CS200016,당구장,65998933,3598
20241,11440720,성산1동,CS200017,골프연습장,36197890,778
20241,11440720,성산1동,CS200024,스포츠클럽,57513355,367
20241,11440720,성산1동,CS200025,자동차수리,313544300,2170
20241,11440720,성산1동,CS200028,미용실,278654892,6701
20241,11440720,성산1동,CS200030,피부관리실,43315355,249
20241,11440720,성산1동,CS200031,세탁소,65822520,3814
20241,11440720,성산1동,CS200037,노래방,222193998,1761
20241,11440720,성산1동,CS300001,슈퍼마켓,1381259799,99337
20241,11440720,성산1동,CS300002,편의점,1590114642,246703
20241,11440720,성산1동,CS300006,미곡판매,239717613,6165
20241,11440720,성산1동,CS300007,육류판매,29192966,379
20241,11440720,성산1동,CS300010,반찬가게,2311441113,29717
20241,11440720,성산1동,CS300011,일반의류,322675884,4277
20241,11440720,성산1동,CS300018,의약품,1486362337,116306
20241,11440720,성산1동,CS300020,서적,5195965,255
20241,11440720,성산1동,CS300021,문구,33515007,3850
20241,11440720,성산1동,CS300022,화장품,46537429,1927
20241,11440720,성산1동,CS300025,자전거 및 기타운송장비,61804507,1343
20241,11440720,성산1동,CS300028,화초,3211804,131
20241,11440720,성산1동,CS300029,애완동물,762480137,24931
20241,11440720,성산1동,CS300031,가구,19063349,70
20241,11440720,성산1동,CS300032,가전제품,9129605785,2206
20241,11440720,성산1동,CS300036,조명용품,8700510121,87158
20241,11440720,성산1동,CS300043,전자상거래업,363460704,14048
20242,11440720,성산1동,CS100001,한식음식점,6366146007,184090
20242,11440720,성산1동,CS100002,중식음식점,286567304,13596
20242,11440720,성산1동,CS100003,일식음식점,205246700,4867
20242,11440720,성산1동,CS100004,양식음식점,110421665,6857
20242,11440720,성산1동,CS100005,제과점,3516811,407
20242,11440720,성산1동,CS100006,패스트푸드점,136818914,7102
20242,11440720,성산1동,CS100007,치킨전문점,211885451,5216
20242,11440720,성산1동,CS100008,분식전문점,66344858,6669
20242,11440720,성산1동,CS100009,호프-간이주점,686596242,7886
20242,11440720,성산1동,CS100010,커피-음료,821028466,102645
20242,11440720,성산1동,CS200001,일반교습학원,1256069192,3092
20242,11440720,성산1동,CS200003,예술학원,98720957,703
20242,11440720,성산1동,CS200005,스포츠 강습,11697740,87
20242,11440720,성산1동,CS200006,일반의원,1198318073,71377
20242,11440720,성산1동,CS200007,치과의원,842559902,5752
20242,11440720,성산1동,CS200008,한의원,116476569,6207
20242,11440720,성산1동,CS200016,당구장,40226805,2159
20242,11440720,성산1동,CS200017,골프연습장,60839481,1269
20242,11440720,성산1동,CS200024,스포츠클럽,59815056,411
20242,11440720,성산1동,CS200025,자동차수리,325454605,2209
20242,11440720,성산1동,CS200028,미용실,251273274,6284
20242,11440720,성산1동,CS200030,피부관리실,20660114,229
20242,11440720,성산1동,CS200031,세탁소,88307980,4008
20242,11440720,성산1동,CS200037,노래방,215413399,1496
20242,11440720,성산1동,CS300001,슈퍼마켓,988213301,85764
20242,11440720,성산1동,CS300002,편의점,1866084276,292335
20242,11440720,성산1동,CS300006,미곡판매,280879412,10155
20242,11440720,성산1동,CS300007,육류판매,33562312,424
20242,11440720,성산1동,CS300010,반찬가게,3091763030,25740
20242,11440720,성산1동,CS300011,일반의류,231407242,2719
20242,11440720,성산1동,CS300018,의약품,1477428825,114581
20242,11440720,성산1동,CS300020,서적,5170154,244
20242,11440720,성산1동,CS300021,문구,33333114,4241
20242,11440720,성산1동,CS300022,화장품,200839302,5880
20242,11440720,성산1동,CS300025,자전거 및 기타운송장비,342351414,2858
20242,11440720,성산1동,CS300028,화초,11130442,605
20242,11440720,성산1동,CS300032,가전제품,4474161018,1699
20242,11440720,성산1동,CS300036,조명용품,6850972997,93037
20242,11440720,성산1동,CS300043,전자상거래업,446910145,15840
20243,11440720,성산1동,CS100001,한식음식점,6037262209,176869
20243,11440720,성산1동,CS100002,중식음식점,287421449,13354
20243,11440720,성산1동,CS100003,일식음식점,184272064,4392
20243,11440720,성산1동,CS100004,양식음식점,110535738,6918
20243,11440720,성산1동,CS100006,패스트푸드점,109485568,5601
20243,11440720,성산1동,CS100007,치킨전문점,210707044,5011
20243,11440720,성산1동,CS100008,분식전문점,52443861,5965
20243,11440720,성산1동,CS100009,호프-간이주점,551754167,7126
20243,11440720,성산1동,CS100010,커피-음료,889187234,101428
20243,11440720,성산1동,CS200001,일반교습학원,1257209366,3094
20243,11440720,성산1동,CS200003,예술학원,99266864,669
20243,11440720,성산1동,CS200005,스포츠 강습,7988701,29
20243,11440720,성산1동,CS200006,일반의원,1157857345,68852
20243,11440720,성산1동,CS200007,치과의원,708647710,4882
20243,11440720,성산1동,CS200008,한의원,134803572,8330
20243,11440720,성산1동,CS200016,당구장,51005840,2773
20243,11440720,성산1동,CS200024,스포츠클럽,49148534,275
20243,11440720,성산1동,CS200025,자동차수리,328961893,2262
20243,11440720,성산1동,CS200028,미용실,217625029,5850
20243,11440720,성산1동,CS200030,피부관리실,38915996,230
20243,11440720,성산1동,CS200031,세탁소,57291697,2894
20243,11440720,성산1동,CS200037,노래방,268347375,1799
20243,11440720,성산1동,CS300001,슈퍼마켓,647864497,57913
20243,11440720,성산1동,CS300002,편의점,2062207702,319698
20243,11440720,성산1동,CS300006,미곡판매,270543631,9792
20243,11440720,성산1동,CS300007,육류판매,42680963,519
20243,11440720,성산1동,CS300010,반찬가게,2667444053,32874
20243,11440720,성산1동,CS300011,일반의류,86948187,502
20243,11440720,성산1동,CS300018,의약품,1525131793,114056
20243,11440720,성산1동,CS300020,서적,6806692,319
20243,11440720,성산1동,CS300021,문구,34599070,4055
20243,11440720,성산1동,CS300022,화장품,86425797,2709
20243,11440720,성산1동,CS300025,자전거 및 기타운송장비,164967109,2544
20243,11440720,성산1동,CS300028,화초,11797598,434
20243,11440720,성산1동,CS300029,애완동물,642348751,20085
20243,11440720,성산1동,CS300032,가전제품,2479521663,1068
20243,11440720,성산1동,CS300036,조명용품,5697560279,81407
20243,11440720,성산1동,CS300043,전자상거래업,272886525,6500
20244,11440720,성산1동,CS100001,한식음식점,7158103851,190936
20244,11440720,성산1동,CS100002,중식음식점,298629760,12404
20244,11440720,성산1동,CS100003,일식음식점,164693308,3866
20244,11440720,성산1동,CS100004,양식음식점,118757074,7059
20244,11440720,성산1동,CS100006,패스트푸드점,120113576,6091
20244,11440720,성산1동,CS100007,치킨전문점,196107227,4641
20244,11440720,성산1동,CS100008,분식전문점,70598875,7405
20244,11440720,성산1동,CS100009,호프-간이주점,667689944,7448
20244,11440720,성산1동,CS100010,커피-음료,725485186,100911
20244,11440720,성산1동,CS200001,일반교습학원,1153858419,3114
20244,11440720,성산1동,CS200003,예술학원,113364169,630
20244,11440720,성산1동,CS200006,일반의원,1397364275,71278
20244,11440720,성산1동,CS200007,치과의원,707609755,5134
20244,11440720,성산1동,CS200008,한의원,39331586,6533
20244,11440720,성산1동,CS200016,당구장,47396836,2932
20244,11440720,성산1동,CS200024,스포츠클럽,116262227,334
20244,11440720,성산1동,CS200025,자동차수리,406734316,2754
20244,11440720,성산1동,CS200028,미용실,158675171,5121
20244,11440720,성산1동,CS200030,피부관리실,28837684,283
20244,11440720,성산1동,CS200031,세탁소,111510139,3750
20244,11440720,성산1동,CS200037,노래방,281790830,1965
20244,11440720,성산1동,CS300001,슈퍼마켓,738821491,54507
20244,11440720,성산1동,CS300002,편의점,2106320343,322493
20244,11440720,성산1동,CS300006,미곡판매,213968823,8341
20244,11440720,성산1동,CS300007,육류판매,51409548,429
20244,11440720,성산1동,CS300010,반찬가게,2742011052,26641
20244,11440720,성산1동,CS300011,일반의류,44365211,568
20244,11440720,성산1동,CS300018,의약품,1437910454,111010
20244,11440720,성산1동,CS300020,서적,7351036,319
20244,11440720,성산1동,CS300021,문구,27398175,3511
20244,11440720,성산1동,CS300022,화장품,116923708,3274
20244,11440720,성산1동,CS300025,자전거 및 기타운송장비,95874560,1893
20244,11440720,성산1동,CS300028,화초,13461679,438
20244,11440720,성산1동,CS300029,애완동물,606022663,19384
20244,11440720,성산1동,CS300031,가구,130012040,35
20244,11440720,성산1동,CS300032,가전제품,242290717,132
20244,11440720,성산1동,CS300036,조명용품,5182898037,97535
20244,11440720,성산1동,CS300043,전자상거래업,381169707,19990
20191,11440730,성산2동,CS100001,한식음식점,4055344678,222413
20191,11440730,성산2동,CS100002,중식음식점,346924315,17801
20191,11440730,성산2동,CS100003,일식음식점,91456791,6791
20191,11440730,성산2동,CS100005,제과점,435377215,52440
20191,11440730,성산2동,CS100006,패스트푸드점,81544040,5897
20191,11440730,성산2동,CS100007,치킨전문점,1024564511,42630
20191,11440730,성산2동,CS100008,분식전문점,663617439,68563
20191,11440730,성산2동,CS100009,호프-간이주점,54600462,1227
20191,11440730,성산2동,CS100010,커피-음료,3697179993,48052
20191,11440730,성산2동,CS200001,일반교습학원,1898458456,6784
20191,11440730,성산2동,CS200003,예술학원,173951028,1413
20191,11440730,성산2동,CS200005,스포츠 강습,46480692,224
20191,11440730,성산2동,CS200006,일반의원,1668451383,144477
20191,11440730,성산2동,CS200007,치과의원,1181462434,13039
20191,11440730,성산2동,CS200008,한의원,511075282,28289
20191,11440730,성산2동,CS200016,당구장,44043398,2999
20191,11440730,성산2동,CS200024,스포츠클럽,71989030,563
20191,11440730,성산2동,CS200025,자동차수리,1099618677,13294
20191,11440730,성산2동,CS200028,미용실,246679649,9737
20191,11440730,성산2동,CS200030,피부관리실,8403712,47
20191,11440730,성산2동,CS200031,세탁소,33162013,2080
20191,11440730,성산2동,CS200037,노래방,43132150,739
20191,11440730,성산2동,CS300001,슈퍼마켓,3878650416,196326
20191,11440730,성산2동,CS300002,편의점,2744216947,506298
20191,11440730,성산2동,CS300004,핸드폰,41060923,4688
20191,11440730,성산2동,CS300007,육류판매,732379208,25244
20191,11440730,성산2동,CS300009,청과상,620637740,34138
20191,11440730,성산2동,CS300011,일반의류,312724393,3266
20191,11440730,성산2동,CS300016,안경,73258641,888
20191,11440730,성산2동,CS300017,시계및귀금속,156087005,1958
20191,11440730,성산2동,CS300018,의약품,1297563916,137357
20191,11440730,성산2동,CS300020,서적,28010648,28
20191,11440730,성산2동,CS300021,문구,15516389,43
20191,11440730,성산2동,CS300022,화장품,5760000000,349095
20191,11440730,성산2동,CS300025,자전거 및 기타운송장비,2169418,45
20191,11440730,성산2동,CS300028,화초,639678,31
20191,11440730,성산2동,CS300029,애완동물,40817453,757
20191,11440730,성산2동,CS300033,철물점,7095343,419
20191,11440730,성산2동,CS300036,조명용품,998569623,13900
20191,11440730,성산2동,CS300043,전자상거래업,190076,16
20192,11440730,성산2동,CS100001,한식음식점,4538252055,249099
20192,11440730,성산2동,CS100002,중식음식점,320820528,16730
20192,11440730,성산2동,CS100003,일식음식점,126570283,10341
20192,11440730,성산2동,CS100005,제과점,445875025,56058
20192,11440730,성산2동,CS100006,패스트푸드점,84420515,6271
20192,11440730,성산2동,CS100007,치킨전문점,989855468,40526
20192,11440730,성산2동,CS100008,분식전문점,684201649,72047
20192,11440730,성산2동,CS100009,호프-간이주점,54764550,1313
20192,11440730,성산2동,CS100010,커피-음료,1821834269,97703
20192,11440730,성산2동,CS200001,일반교습학원,1852720023,6492
20192,11440730,성산2동,CS200003,예술학원,166225648,1427
20192,11440730,성산2동,CS200005,스포츠 강습,95930337,488
20192,11440730,성산2동,CS200006,일반의원,1673853923,174187
20192,11440730,성산2동,CS200007,치과의원,1070850275,12625
20192,11440730,성산2동,CS200008,한의원,850239654,35853
20192,11440730,성산2동,CS200016,당구장,24797694,2094
20192,11440730,성산2동,CS200024,스포츠클럽,77327325,396
20192,11440730,성산2동,CS200025,자동차수리,1078268367,12190
20192,11440730,성산2동,CS200028,미용실,250806894,10815
20192,11440730,성산2동,CS200030,피부관리실,12271137,43
20192,11440730,성산2동,CS200031,세탁소,49829037,2559
20192,11440730,성산2동,CS200037,노래방,39305302,832
20192,11440730,성산2동,CS300001,슈퍼마켓,3897305031,222591
20192,11440730,성산2동,CS300002,편의점,3104773057,586835
20192,11440730,성산2동,CS300004,핸드폰,66000000,515
20192,11440730,성산2동,CS300007,육류판매,688203387,26222
20192,11440730,성산2동,CS300009,청과상,644818951,36720
20192,11440730,성산2동,CS300011,일반의류,312670629,4006
20192,11440730,성산2동,CS300016,안경,122438136,1302
20192,11440730,성산2동,CS300017,시계및귀금속,135767690,2614
20192,11440730,성산2동,CS300018,의약품,1420867308,158217
20192,11440730,성산2동,CS300020,서적,85237102,196
20192,11440730,성산2동,CS300022,화장품,5780570987,351903
20192,11440730,성산2동,CS300025,자전거 및 기타운송장비,6860222,103
20192,11440730,성산2동,CS300028,화초,999496,62
20192,11440730,성산2동,CS300029,애완동물,14109721,475
20192,11440730,성산2동,CS300033,철물점,9505783,537
20192,11440730,성산2동,CS300036,조명용품,692762328,11865
20192,11440730,성산2동,CS300043,전자상거래업,1694305,160
20193,11440730,성산2동,CS100001,한식음식점,4800661125,262096
20193,11440730,성산2동,CS100002,중식음식점,329621942,16732
20193,11440730,성산2동,CS100003,일식음식점,109494214,8111
20193,11440730,성산2동,CS100005,제과점,402433692,50845
20193,11440730,성산2동,CS100006,패스트푸드점,76931050,5779
20193,11440730,성산2동,CS100007,치킨전문점,970521711,40093
20193,11440730,성산2동,CS100008,분식전문점,709987077,72205
20193,11440730,성산2동,CS100009,호프-간이주점,51099106,1192
20193,11440730,성산2동,CS100010,커피-음료,2128195081,108318
20193,11440730,성산2동,CS200001,일반교습학원,1857117639,6629
20193,11440730,성산2동,CS200003,예술학원,218123803,1807
20193,11440730,성산2동,CS200005,스포츠 강습,63565438,417
20193,11440730,성산2동,CS200006,일반의원,1584914278,147847
20193,11440730,성산2동,CS200007,치과의원,1071957203,12311
20193,11440730,성산2동,CS200008,한의원,570858102,28335
20193,11440730,성산2동,CS200016,당구장,31535250,2576
20193,11440730,성산2동,CS200024,스포츠클럽,77316255,470
20193,11440730,성산2동,CS200025,자동차수리,1103472171,11166
20193,11440730,성산2동,CS200028,미용실,246129703,10498
20193,11440730,성산2동,CS200030,피부관리실,12587014,42
20193,11440730,성산2동,CS200031,세탁소,20574570,1645
20193,11440730,성산2동,CS200037,노래방,32815587,832
20193,11440730,성산2동,CS300001,슈퍼마켓,3971684545,227962
20193,11440730,성산2동,CS300002,편의점,3289397948,628859
20193,11440730,성산2동,CS300004,핸드폰,66000000,5766
20193,11440730,성산2동,CS300007,육류판매,718192744,23635
20193,11440730,성산2동,CS300009,청과상,672583284,34253
20193,11440730,성산2동,CS300011,일반의류,418753394,3886
20193,11440730,성산2동,CS300016,안경,153975010,1666
20193,11440730,성산2동,CS300017,시계및귀금속,96460696,2874
20193,11440730,성산2동,CS300018,의약품,1364783662,138960
20193,11440730,성산2동,CS300020,서적,20510097,84
20193,11440730,성산2동,CS300021,문구,5689343,29
20193,11440730,성산2동,CS300022,화장품,5791071871,367764
20193,11440730,성산2동,CS300025,자전거 및 기타운송장비,4076456,109
20193,11440730,성산2동,CS300028,화초,75517,4
20193,11440730,성산2동,CS300029,애완동물,13374399,539
20193,11440730,성산2동,CS300033,철물점,10957265,601
20193,11440730,성산2동,CS300036,조명용품,692101896,14916
20193,11440730,성산2동,CS300043,전자상거래업,2106136,170
20194,11440730,성산2동,CS100001,한식음식점,4946258396,246859
20194,11440730,성산2동,CS100002,중식음식점,368804865,18690
20194,11440730,성산2동,CS100003,일식음식점,163256370,14895
20194,11440730,성산2동,CS100005,제과점,465845408,55054
20194,11440730,성산2동,CS100006,패스트푸드점,81694430,6379
20194,11440730,성산2동,CS100007,치킨전문점,907881860,37320
20194,11440730,성산2동,CS100008,분식전문점,685448775,70580
20194,11440730,성산2동,CS100009,호프-간이주점,51939735,1222
20194,11440730,성산2동,CS100010,커피-음료,1106392462,100091
20194,11440730,성산2동,CS200001,일반교습학원,1791284523,7134
20194,11440730,성산2동,CS200003,예술학원,266390206,2163
20194,11440730,성산2동,CS200005,스포츠 강습,147420547,613
20194,11440730,성산2동,CS200006,일반의원,2115970334,182500
20194,11440730,성산2동,CS200007,치과의원,989713188,12596
20194,11440730,성산2동,CS200008,한의원,515314794,25788
20194,11440730,성산2동,CS200016,당구장,39865753,3056
20194,11440730,성산2동,CS200024,스포츠클럽,61765831,369
20194,11440730,성산2동,CS200025,자동차수리,1093480989,11658
20194,11440730,성산2동,CS200028,미용실,250049897,9694
20194,11440730,성산2동,CS200030,피부관리실,21607734,54
20194,11440730,성산2동,CS200031,세탁소,33274304,2277
20194,11440730,성산2동,CS200037,노래방,38053505,662
20194,11440730,성산2동,CS300001,슈퍼마켓,3949894584,227580
20194,11440730,성산2동,CS300002,편의점,3240742194,620385
20194,11440730,성산2동,CS300004,핸드폰,63656577,7171
20194,11440730,성산2동,CS300007,육류판매,647820620,23909
20194,11440730,성산2동,CS300009,청과상,961681836,44423
20194,11440730,성산2동,CS300011,일반의류,442671390,3877
20194,11440730,성산2동,CS300016,안경,122210384,1434
20194,11440730,성산2동,CS300017,시계및귀금속,137835042,2120
20194,11440730,성산2동,CS300018,의약품,1500449406,163790
20194,11440730,성산2동,CS300020,서적,43328271,168
20194,11440730,성산2동,CS300022,화장품,5822269588,354025
20194,11440730,성산2동,CS300025,자전거 및 기타운송장비,11141462,109
20194,11440730,성산2동,CS300028,화초,230995,18
20194,11440730,성산2동,CS300029,애완동물,16133462,577
20194,11440730,성산2동,CS300033,철물점,14520746,815
20194,11440730,성산2동,CS300036,조명용품,494310549,10509
20194,11440730,성산2동,CS300043,전자상거래업,1504768,84
20201,11440730,성산2동,CS100001,한식음식점,3279873219,158519
20201,11440730,성산2동,CS100002,중식음식점,374670282,18209
20201,11440730,성산2동,CS100003,일식음식점,69012543,4891
20201,11440730,성산2동,CS100005,제과점,434196555,52330
20201,11440730,성산2동,CS100006,패스트푸드점,85848984,6125
20201,11440730,성산2동,CS100007,치킨전문점,822769720,35008
20201,11440730,성산2동,CS100008,분식전문점,583512366,64194
20201,11440730,성산2동,CS100009,호프-간이주점,39585273,950
20201,11440730,성산2동,CS100010,커피-음료,4201061559,70868
20201,11440730,성산2동,CS200001,일반교습학원,1758951907,6609
20201,11440730,성산2동,CS200003,예술학원,184295474,1450
20201,11440730,성산2동,CS200005,스포츠 강습,110560800,537
20201,11440730,성산2동,CS200006,일반의원,1619428295,138740
20201,11440730,성산2동,CS200007,치과의원,992522189,10492
20201,11440730,성산2동,CS200008,한의원,554815752,21592
20201,11440730,성산2동,CS200016,당구장,41983027,2837
20201,11440730,성산2동,CS200024,스포츠클럽,82025430,424
20201,11440730,성산2동,CS200025,자동차수리,1068625834,12246
20201,11440730,성산2동,CS200028,미용실,216335750,9177
20201,11440730,성산2동,CS200030,피부관리실,21909681,30
20201,11440730,성산2동,CS200031,세탁소,40405510,2758
20201,11440730,성산2동,CS200037,노래방,23172814,537
20201,11440730,성산2동,CS300001,슈퍼마켓,3721235466,204451
20201,11440730,성산2동,CS300002,편의점,3100383732,550387
20201,11440730,성산2동,CS300004,핸드폰,66000000,2525
20201,11440730,성산2동,CS300007,육류판매,832461503,28570
20201,11440730,성산2동,CS300009,청과상,887058562,43671
20201,11440730,성산2동,CS300011,일반의류,235369180,2775
20201,11440730,성산2동,CS300016,안경,105439651,1075
20201,11440730,성산2동,CS300017,시계및귀금속,78770622,1271
20201,11440730,성산2동,CS300018,의약품,1631155909,171735
20201,11440730,성산2동,CS300020,서적,65630349,196
20201,11440730,성산2동,CS300022,화장품,5778828548,338547
20201,11440730,성산2동,CS300025,자전거 및 기타운송장비,12062984,109
20201,11440730,성산2동,CS300028,화초,1168300,31
20201,11440730,성산2동,CS300029,애완동물,17747835,719
20201,11440730,성산2동,CS300033,철물점,11997255,577
20201,11440730,성산2동,CS300036,조명용품,1154695080,9831
20201,11440730,성산2동,CS300043,전자상거래업,596627,53
20202,11440730,성산2동,CS100001,한식음식점,3267790621,165432
20202,11440730,성산2동,CS100002,중식음식점,392934085,19682
20202,11440730,성산2동,CS100003,일식음식점,94202642,6198
20202,11440730,성산2동,CS100005,제과점,418325249,51881
20202,11440730,성산2동,CS100006,패스트푸드점,81549038,6025
20202,11440730,성산2동,CS100007,치킨전문점,920376469,38911
20202,11440730,성산2동,CS100008,분식전문점,586977538,64638
20202,11440730,성산2동,CS100009,호프-간이주점,37399134,878
20202,11440730,성산2동,CS100010,커피-음료,3063428000,112801
20202,11440730,성산2동,CS200001,일반교습학원,2011231902,7268
20202,11440730,성산2동,CS200003,예술학원,208303679,1677
20202,11440730,성산2동,CS200005,스포츠 강습,107681731,526
20202,11440730,성산2동,CS200006,일반의원,1400636380,119109
20202,11440730,성산2동,CS200007,치과의원,1179354896,11619
20202,11440730,성산2동,CS200008,한의원,843888232,33275
20202,11440730,성산2동,CS200016,당구장,35955593,2914
20202,11440730,성산2동,CS200024,스포츠클럽,91247295,424
20202,11440730,성산2동,CS200025,자동차수리,1135816506,12412
20202,11440730,성산2동,CS200028,미용실,238102267,9818
20202,11440730,성산2동,CS200030,피부관리실,12172522,34
20202,11440730,성산2동,CS200031,세탁소,61894689,3512
20202,11440730,성산2동,CS200037,노래방,40557794,572
20202,11440730,성산2동,CS300001,슈퍼마켓,4291108678,248490
20202,11440730,성산2동,CS300002,편의점,3275455284,583791
20202,11440730,성산2동,CS300003,컴퓨터및주변장치판매,10821853,179
20202,11440730,성산2동,CS300004,핸드폰,49956539,2021
20202,11440730,성산2동,CS300007,육류판매,749891505,25830
20202,11440730,성산2동,CS300009,청과상,1158153244,50070
20202,11440730,성산2동,CS300011,일반의류,214116869,3591
20202,11440730,성산2동,CS300016,안경,150654399,1384
20202,11440730,성산2동,CS300017,시계및귀금속,134524171,2602
20202,11440730,성산2동,CS300018,의약품,1982215224,175220
20202,11440730,성산2동,CS300020,서적,91426755,224
20202,11440730,성산2동,CS300022,화장품,5685593618,330896
20202,11440730,성산2동,CS300025,자전거 및 기타운송장비,15179522,218
20202,11440730,성산2동,CS300028,화초,1414843,80
20202,11440730,성산2동,CS300029,애완동물,16277190,628
20202,11440730,성산2동,CS300033,철물점,15848504,822
20202,11440730,성산2동,CS300036,조명용품,725739193,18307
20202,11440730,성산2동,CS300043,전자상거래업,39599,5
20203,11440730,성산2동,CS100001,한식음식점,3400423750,170331
20203,11440730,성산2동,CS100002,중식음식점,383280352,19489
20203,11440730,성산2동,CS100003,일식음식점,95597522,7118
20203,11440730,성산2동,CS100005,제과점,391959218,46960
20203,11440730,성산2동,CS100006,패스트푸드점,78527627,5933
20203,11440730,성산2동,CS100007,치킨전문점,789833391,33041
20203,11440730,성산2동,CS100008,분식전문점,581722470,63290
20203,11440730,성산2동,CS100009,호프-간이주점,35137263,793
20203,11440730,성산2동,CS100010,커피-음료,1509660382,117110
20203,11440730,성산2동,CS200001,일반교습학원,1869476955,6921
20203,11440730,성산2동,CS200003,예술학원,218526343,1703
20203,11440730,성산2동,CS200005,스포츠 강습,120595638,621
20203,11440730,성산2동,CS200006,일반의원,1728914313,123908
20203,11440730,성산2동,CS200007,치과의원,982195942,11851
20203,11440730,성산2동,CS200008,한의원,420066305,30516
20203,11440730,성산2동,CS200016,당구장,23787551,1947
20203,11440730,성산2동,CS200024,스포츠클럽,61074861,304
20203,11440730,성산2동,CS200025,자동차수리,1130812035,11880
20203,11440730,성산2동,CS200028,미용실,214566134,9128
20203,11440730,성산2동,CS200030,피부관리실,19786710,264
20203,11440730,성산2동,CS200031,세탁소,33209899,2838
20203,11440730,성산2동,CS200037,노래방,8556286,214
20203,11440730,성산2동,CS300001,슈퍼마켓,4376251633,255726
20203,11440730,성산2동,CS300002,편의점,3467831193,618638
20203,11440730,성산2동,CS300003,컴퓨터및주변장치판매,69760703,179
20203,11440730,성산2동,CS300004,핸드폰,55913077,3635
20203,11440730,성산2동,CS300007,육류판매,813519525,25310
20203,11440730,성산2동,CS300009,청과상,1007812572,42185
20203,11440730,성산2동,CS300011,일반의류,133615321,2526
20203,11440730,성산2동,CS300016,안경,130043958,1275
20203,11440730,성산2동,CS300017,시계및귀금속,75912133,1893
20203,11440730,성산2동,CS300018,의약품,1927866578,155595
20203,11440730,성산2동,CS300020,서적,113699420,224
20203,11440730,성산2동,CS300022,화장품,5704961764,343057
20203,11440730,성산2동,CS300025,자전거 및 기타운송장비,11296329,141
20203,11440730,성산2동,CS300028,화초,808481,45
20203,11440730,성산2동,CS300029,애완동물,18230350,603
20203,11440730,성산2동,CS300033,철물점,19185490,1234
20203,11440730,성산2동,CS300036,조명용품,575946834,14917
20204,11440730,성산2동,CS100001,한식음식점,3044161945,144751
20204,11440730,성산2동,CS100002,중식음식점,369006566,18358
20204,11440730,성산2동,CS100003,일식음식점,112320459,7086
20204,11440730,성산2동,CS100005,제과점,432998060,48945
20204,11440730,성산2동,CS100006,패스트푸드점,96647443,7543
20204,11440730,성산2동,CS100007,치킨전문점,641412036,27976
20204,11440730,성산2동,CS100008,분식전문점,524831676,56322
20204,11440730,성산2동,CS100009,호프-간이주점,27291396,682
20204,11440730,성산2동,CS100010,커피-음료,1080175916,102224
20204,11440730,성산2동,CS200001,일반교습학원,1659093434,6094
20204,11440730,성산2동,CS200003,예술학원,183517951,1418
20204,11440730,성산2동,CS200005,스포츠 강습,117710046,863
20204,11440730,성산2동,CS200006,일반의원,1651305518,118783
20204,11440730,성산2동,CS200007,치과의원,1102238109,12336
20204,11440730,성산2동,CS200008,한의원,417657142,29302
20204,11440730,성산2동,CS200016,당구장,12469661,1033
20204,11440730,성산2동,CS200024,스포츠클럽,115232654,230
20204,11440730,성산2동,CS200025,자동차수리,1143255699,12079
20204,11440730,성산2동,CS200028,미용실,218716580,9237
20204,11440730,성산2동,CS200030,피부관리실,13325609,28
20204,11440730,성산2동,CS200031,세탁소,54790618,3856
20204,11440730,성산2동,CS200037,노래방,32739307,489
20204,11440730,성산2동,CS300001,슈퍼마켓,4472177650,267888
20204,11440730,성산2동,CS300002,편의점,3152177382,543062
20204,11440730,성산2동,CS300003,컴퓨터및주변장치판매,215363811,179
20204,11440730,성산2동,CS300004,핸드폰,1387795111,7479
20204,11440730,성산2동,CS300007,육류판매,721910641,24953
20204,11440730,성산2동,CS300009,청과상,1583345413,54185
20204,11440730,성산2동,CS300011,일반의류,1030472864,18675
